0.01,0.012164,0.053609,0.0010638,0.00029902,3.6999e-05,4.024e-05,3.3824e-05,3.5766e-05
0.02,0.036047,0.11056,0.0048416,0.0015402,0.00029921,0.00032214,0.00027246,0.00028737
0.03,0.067603,0.1572,0.012539,0.0044239,0.0012759,0.0013621,0.0011607,0.0012188
0.04,0.10356,0.19412,0.024572,0.0094428,0.0038255,0.0040547,0.0034854,0.0036385
0.05,0.14186,0.22407,0.040802,0.016818,0.0090742,0.0095586,0.0082958,0.008603
0.06,0.18132,0.24921,0.060847,0.026566,0.018168,0.019033,0.016688,0.017188
0.07,0.22113,0.271,0.084257,0.038592,0.031986,0.033343,0.029542,0.030231
0.08,0.26067,0.29038,0.11055,0.052735,0.050945,0.052854,0.04732,0.048151
0.09,0.29943,0.30799,0.13924,0.068796,0.074935,0.07738,0.069978,0.070899
0.1,0.33695,0.32423,0.16976,0.086534,0.10339,0.10627,0.097016,0.098019
0.11,0.37286,0.33942,0.20158,0.10568,0.13546,0.13858,0.12759,0.12878
0.12,0.4069,0.35376,0.23414,0.12594,0.17014,0.17324,0.16071,0.16231
0.13,0.4389,0.36741,0.26691,0.147,0.20642,0.20921,0.19532,0.19773
0.14,0.46879,0.38049,0.29941,0.16856,0.24341,0.24557,0.23049,0.2342
0.15,0.49654,0.39307,0.33125,0.19036,0.28033,0.2816,0.26541,0.27101
0.16,0.52221,0.40522,0.3621,0.21212,0.31657,0.31671,0.29949,0.30754
0.17,0.54588,0.41701,0.39171,0.23363,0.35165,0.3505,0.33226,0.34329
0.18,0.56767,0.42845,0.41989,0.25472,0.38524,0.3827,0.36346,0.37788
0.19,0.58768,0.4396,0.44654,0.27525,0.4171,0.41315,0.3929,0.411
0.2,0.60607,0.45046,0.4716,0.2951,0.4471,0.44176,0.42053,0.44245
0.21,0.62297,0.46108,0.49506,0.3142,0.47517,0.46851,0.44634,0.47208
0.22,0.6385,0.47145,0.51693,0.33252,0.50129,0.49341,0.47039,0.49983
0.23,0.65281,0.48159,0.53727,0.35001,0.52551,0.51654,0.49274,0.52567
0.24,0.66601,0.49153,0.55614,0.36668,0.54789,0.53796,0.5135,0.54963
0.25,0.67821,0.50126,0.57364,0.38254,0.56853,0.55778,0.53277,0.57176
0.26,0.68951,0.5108,0.58985,0.39761,0.58753,0.5761,0.55066,0.59215
0.27,0.7,0.52015,0.60486,0.41192,0.60502,0.59302,0.56729,0.6109
0.28,0.70978,0.52933,0.61878,0.4255,0.62112,0.60867,0.58274,0.62812
0.29,0.71891,0.53834,0.63168,0.43839,0.63594,0.62315,0.59714,0.64394
0.3,0.72745,0.54718,0.64366,0.45062,0.6496,0.63656,0.61056,0.65846
0.31,0.73547,0.55586,0.65481,0.46225,0.66222,0.649,0.6231,0.67181
0.32,0.74301,0.56438,0.6652,0.47331,0.67389,0.66057,0.63483,0.6841
0.33,0.75012,0.57276,0.6749,0.48383,0.68472,0.67135,0.64583,0.69543
0.34,0.75685,0.58099,0.68398,0.49386,0.69478,0.68141,0.65617,0.7059
0.35,0.76322,0.58907,0.69249,0.50343,0.70416,0.69083,0.6659,0.7156
0.36,0.76927,0.59702,0.70049,0.51257,0.71292,0.69967,0.67508,0.7246
0.37,0.77502,0.60483,0.70803,0.5213,0.72113,0.70798,0.68376,0.73298
0.38,0.7805,0.61251,0.71515,0.52967,0.72884,0.71582,0.69198,0.74079
0.39,0.78573,0.62007,0.72188,0.5377,0.73609,0.72322,0.69978,0.74811
0.4,0.79073,0.62749,0.72827,0.5454,0.74294,0.73023,0.7072,0.75497
0.41,0.79551,0.6348,0.73433,0.5528,0.74942,0.73688,0.71427,0.76142
0.42,0.8001,0.64198,0.74011,0.55992,0.75556,0.7432,0.721,0.76749
0.43,0.8045,0.64905,0.74561,0.56678,0.76139,0.74922,0.72744,0.77324
0.44,0.80873,0.656,0.75087,0.57339,0.76694,0.75497,0.7336,0.77868
0.45,0.8128,0.66283,0.7559,0.57977,0.77223,0.76046,0.73951,0.78384
0.46,0.81672,0.66956,0.76072,0.58593,0.77728,0.76572,0.74517,0.78874
0.47,0.8205,0.67617,0.76534,0.59188,0.78212,0.77075,0.75061,0.79341
0.48,0.82414,0.68268,0.76978,0.59765,0.78674,0.77559,0.75585,0.79787
0.49,0.82766,0.68908,0.77405,0.60323,0.79118,0.78023,0.76088,0.80212
0.5,0.83106,0.69538,0.77816,0.60863,0.79544,0.7847,0.76574,0.8062
0.51,0.83435,0.70158,0.78212,0.61388,0.79954,0.78901,0.77043,0.8101
0.52,0.83754,0.70767,0.78594,0.61896,0.80349,0.79316,0.77495,0.81385
0.53,0.84062,0.71367,0.78963,0.6239,0.80729,0.79716,0.77932,0.81745
0.54,0.84361,0.71957,0.7932,0.6287,0.81095,0.80103,0.78355,0.82092
0.55,0.84651,0.72537,0.79665,0.63337,0.81449,0.80477,0.78764,0.82425
0.56,0.84932,0.73107,0.79999,0.6379,0.81791,0.80838,0.79161,0.82747
0.57,0.85205,0.73668,0.80322,0.64232,0.82121,0.81189,0.79545,0.83057
0.58,0.85471,0.7422,0.80636,0.64662,0.82441,0.81528,0.79918,0.83356
0.59,0.85729,0.74762,0.8094,0.6508,0.82751,0.81857,0.80279,0.83646
0.6,0.85979,0.75296,0.81235,0.65488,0.83051,0.82176,0.8063,0.83926
0.61,0.86223,0.7582,0.81522,0.65886,0.83342,0.82485,0.80972,0.84197
0.62,0.86461,0.76335,0.818,0.66274,0.83625,0.82786,0.81303,0.8446
0.63,0.86692,0.76842,0.82071,0.66653,0.83899,0.83078,0.81626,0.84715
0.64,0.86917,0.77339,0.82335,0.67023,0.84165,0.83362,0.8194,0.84962
0.65,0.87136,0.77828,0.82591,0.67383,0.84424,0.83639,0.82245,0.85202
0.66,0.8735,0.78308,0.8284,0.67736,0.84676,0.83908,0.82543,0.85435
0.67,0.87558,0.7878,0.83083,0.6808,0.84921,0.84169,0.82833,0.85661
0.68,0.87762,0.79244,0.8332,0.68417,0.85159,0.84424,0.83115,0.85881
0.69,0.8796,0.79699,0.83551,0.68746,0.85391,0.84673,0.8339,0.86096
0.7,0.88154,0.80146,0.83776,0.69068,0.85617,0.84915,0.83659,0.86304
0.71,0.88342,0.80584,0.83995,0.69383,0.85837,0.85151,0.83921,0.86507
0.72,0.88527,0.81015,0.84209,0.69691,0.86052,0.85381,0.84177,0.86704
0.73,0.88707,0.81437,0.84418,0.69993,0.86262,0.85606,0.84426,0.86897
0.74,0.88883,0.81852,0.84622,0.70288,0.86466,0.85825,0.8467,0.87085
0.75,0.89055,0.82259,0.84822,0.70577,0.86665,0.86039,0.84908,0.87268
0.76,0.89223,0.82658,0.85016,0.7086,0.8686,0.86248,0.8514,0.87446
0.77,0.89387,0.83049,0.85206,0.71138,0.8705,0.86452,0.85367,0.87621
0.78,0.89547,0.83433,0.85392,0.7141,0.87236,0.86652,0.85589,0.87791
0.79,0.89704,0.83809,0.85574,0.71677,0.87417,0.86847,0.85806,0.87957
0.8,0.89858,0.84178,0.85751,0.71938,0.87594,0.87038,0.86018,0.88119
0.81,0.90008,0.8454,0.85925,0.72194,0.87768,0.87224,0.86225,0.88277
0.82,0.90155,0.84894,0.86094,0.72445,0.87937,0.87406,0.86428,0.88432
0.83,0.90298,0.85241,0.86261,0.72692,0.88103,0.87584,0.86627,0.88584
0.84,0.90439,0.85581,0.86423,0.72934,0.88265,0.87759,0.86821,0.88732
0.85,0.90577,0.85915,0.86582,0.73171,0.88423,0.87929,0.87011,0.88877
0.86,0.90711,0.86241,0.86738,0.73404,0.88578,0.88096,0.87196,0.89018
0.87,0.90843,0.8656,0.8689,0.73632,0.8873,0.8826,0.87378,0.89157
0.88,0.90972,0.86873,0.87039,0.73856,0.88879,0.8842,0.87556,0.89292
0.89,0.91099,0.87179,0.87185,0.74077,0.89024,0.88576,0.8773,0.89425
0.9,0.91222,0.87479,0.87328,0.74293,0.89167,0.88729,0.87901,0.89555
0.91,0.91343,0.87773,0.87469,0.74505,0.89306,0.8888,0.88068,0.89683
0.92,0.91462,0.8806,0.87606,0.74714,0.89443,0.89027,0.88232,0.89807
0.93,0.91578,0.88341,0.8774,0.74918,0.89577,0.89171,0.88392,0.89929
0.94,0.91692,0.88615,0.87872,0.7512,0.89708,0.89312,0.88549,0.90049
0.95,0.91804,0.88884,0.88001,0.75317,0.89837,0.8945,0.88703,0.90166
0.96,0.91913,0.89147,0.88128,0.75512,0.89963,0.89586,0.88853,0.90281
0.97,0.92021,0.89404,0.88252,0.75702,0.90086,0.89718,0.89001,0.90394
0.98,0.92126,0.89656,0.88373,0.7589,0.90207,0.89849,0.89145,0.90504
0.99,0.92229,0.89901,0.88492,0.76074,0.90326,0.89976,0.89287,0.90613
1,0.9233,0.90142,0.88609,0.76256,0.90442,0.90101,0.89426,0.90719
